Times,XT_Channel_1,XT_Channel_2,XT_Channel_3,XT_Channel_4,XT_Channel_5,XT_Channel_6,XT_Channel_7,XT_Channel_8,XT_Channel_9,XT_Channel_10
0.0795,-0.00974,-0.00124,0.01122,-0.00699,0.00568,-0.01479,-0.01932,-0.00052,-0.00791,0.003
0.08,-0.01033,-0.00133,0.01214,-0.00708,0.00549,-0.0127,-0.01916,-0.00223,-0.0067,0.00389
0.0805,-0.00978,-0.0008,0.01269,-0.00622,0.00474,-0.01434,-0.01872,-0.00342,-0.00541,0.00468
0.081,-0.00933,-0.00043,0.01378,-0.00652,0.00467,-0.01466,-0.01977,-0.00446,-0.0056,0.00427
0.0815,-0.00976,-0.00072,0.01421,-0.00733,0.00405,-0.01681,-0.01967,-0.00616,-0.00547,0.00345
0.082,-0.01014,-0.0007,0.01408,-0.0074,0.00472,-0.0189,-0.02067,-0.00537,-0.00633,0.00417
0.0825,-0.01175,-0.00028,0.01461,-0.00696,0.00547,-0.01967,-0.02003,-0.00469,-0.00645,0.00376
0.083,-0.0128,-0.00043,0.01484,-0.007,0.00586,-0.02073,-0.01987,-0.00639,-0.00592,0.00403
0.0835,-0.01437,-0.0008,0.01489,-0.00666,0.00546,-0.02132,-0.01814,-0.00778,-0.00514,0.00491
0.084,-0.0128,-0.00047,0.01576,-0.00736,0.00501,-0.02153,-0.01985,-0.00689,-0.00622,0.00565
0.0845,-0.01385,-0.00062,0.01637,-0.00732,0.00537,-0.01882,-0.0191,-0.00697,-0.00578,0.00661
0.085,-0.01489,-0.00037,0.016,-0.00646,0.00616,-0.01744,-0.01849,-0.00589,-0.00684,0.00613
0.0855,-0.01614,-0.00035,0.01624,-0.00581,0.00562,-0.01778,-0.01855,-0.00622,-0.0062,0.00648
0.086,-0.01587,-0.00024,0.01551,-0.00491,0.00541,-0.02007,-0.01902,-0.00567,-0.00638,0.00559
0.0865,-0.01508,-0.00038,0.01636,-0.00575,0.00612,-0.01768,-0.01712,-0.00558,-0.00644,0.00512
0.087,-0.01609,-0.00071,0.01538,-0.00497,0.0054,-0.01965,-0.01802,-0.00492,-0.00518,0.00515
0.0875,-0.01529,-0.00072,0.01508,-0.00408,0.00508,-0.02187,-0.01713,-0.0033,-0.00573,0.00511
0.088,-0.01484,-0.00021,0.01448,-0.00353,0.00542,-0.02197,-0.01573,-0.00398,-0.00448,0.00597
0.0885,-0.01512,0.00017,0.01455,-0.00291,0.00527,-0.02015,-0.01506,-0.00316,-0.00358,0.00589
0.089,-0.01546,-0.0003,0.01442,-0.00246,0.00502,-0.02036,-0.01612,-0.00185,-0.00315,0.00575
0.0895,-0.01569,-0.00023,0.01439,-0.00255,0.0058,-0.02166,-0.01655,-0.00116,-0.00332,0.00556
0.09,-0.01728,-0.00065,0.01485,-0.00263,0.00563,-0.02394,-0.01736,-0.00132,-0.00376,0.00601
0.0905,-0.01603,-0.00097,0.01531,-0.00214,0.00493,-0.02549,-0.0158,-0.0,-0.00503,0.00684
0.091,-0.01539,-0.0014,0.01562,-0.00125,0.00463,-0.02551,-0.01457,-0.00063,-0.0045,0.00749
0.0915,-0.0158,-0.00183,0.01615,-0.00146,0.0051,-0.02505,-0.0144,-0.00141,-0.00526,0.00836
0.092,-0.01527,-0.00173,0.0155,-0.00093,0.00576,-0.02775,-0.01369,-0.00195,-0.00596,0.00848
0.0925,-0.01454,-0.00136,0.01559,-0.00154,0.00613,-0.02788,-0.01439,-0.00259,-0.00489,0.00893
0.093,-0.0133,-0.00176,0.01597,-0.00203,0.00556,-0.02572,-0.01248,-0.00218,-0.00597,0.00971
0.0935,-0.01201,-0.00205,0.01631,-0.00121,0.00594,-0.02331,-0.01174,-0.00197,-0.00652,0.00974
0.094,-0.01143,-0.00178,0.01676,-0.00169,0.00676,-0.0212,-0.01189,-0.00226,-0.00775,0.00981
0.0945,-0.0107,-0.00191,0.01735,-0.00213,0.00649,-0.02384,-0.01088,-0.00259,-0.00669,0.00899
0.095,-0.00957,-0.00174,0.01781,-0.00295,0.00593,-0.02546,-0.00921,-0.00104,-0.00718,0.00996
0.0955,-0.01077,-0.00145,0.01672,-0.00335,0.00648,-0.02653,-0.01064,-0.00238,-0.00737,0.01031
0.096,-0.01221,-0.00142,0.01726,-0.00312,0.00643,-0.02444,-0.01065,-0.00229,-0.00754,0.00948
0.0965,-0.01063,-0.00179,0.0168,-0.00377,0.00647,-0.02295,-0.01223,-0.00136,-0.00671,0.01026
0.097,-0.01055,-0.0019,0.01646,-0.00336,0.00595,-0.02239,-0.01246,-0.00109,-0.00622,0.01055
0.0975,-0.01022,-0.00172,0.01644,-0.00416,0.00672,-0.02092,-0.01133,-0.00082,-0.00696,0.01027
0.098,-0.00986,-0.00219,0.01736,-0.00477,0.00736,-0.02322,-0.01077,-0.00136,-0.00624,0.00971
0.0985,-0.00889,-0.00182,0.01821,-0.00427,0.00724,-0.02075,-0.01045,0.00026,-0.00618,0.00983
0.099,-0.00803,-0.00204,0.01931,-0.00408,0.00724,-0.01914,-0.00929,-0.00031,-0.00646,0.00978
0.0995,-0.00932,-0.00175,0.01827,-0.00427,0.00656,-0.01845,-0.00998,0.00021,-0.00534,0.00936
0.1,-0.00865,-0.00222,0.01725,-0.00463,0.00583,-0.01619,-0.01101,-0.00073,-0.00451,0.01036
0.1005,-0.00837,-0.00258,0.0174,-0.0055,0.00579,-0.01409,-0.01244,-0.00034,-0.00391,0.01023
0.101,-0.007,-0.003,0.01825,-0.00629,0.005,-0.01649,-0.01157,0.00113,-0.00486,0.00956
0.1015,-0.00644,-0.00326,0.01716,-0.00535,0.00458,-0.016,-0.01091,-0.00058,-0.00396,0.00859
0.102,-0.00627,-0.0031,0.01707,-0.00453,0.0039,-0.01716,-0.01276,0.001,-0.00494,0.00882
0.1025,-0.00747,-0.00264,0.01743,-0.00503,0.00374,-0.01944,-0.01174,0.00272,-0.00468,0.00968
0.103,-0.00621,-0.00223,0.01692,-0.00445,0.00379,-0.01812,-0.01069,0.00135,-0.00442,0.00958
0.1035,-0.00727,-0.00207,0.01737,-0.00509,0.00409,-0.01839,-0.00878,0.00211,-0.00357,0.01046
0.104,-0.00843,-0.00198,0.01667,-0.005,0.00479,-0.01968,-0.01065,0.00155,-0.00273,0.01029
0.1045,-0.00818,-0.00244,0.01604,-0.00408,0.00435,-0.01767,-0.01244,0.00166,-0.0027,0.00975
0.105,-0.00668,-0.00199,0.01695,-0.00474,0.00481,-0.01856,-0.01088,0.00249,-0.00283,0.00959
0.1055,-0.00675,-0.00252,0.01742,-0.00545,0.00563,-0.01634,-0.0096,0.00374,-0.00343,0.00897
0.106,-0.00518,-0.00206,0.01648,-0.00521,0.00503,-0.01735,-0.01083,0.00378,-0.00266,0.00852
0.1065,-0.00646,-0.00214,0.01667,-0.00574,0.00547,-0.01932,-0.01269,0.00522,-0.00177,0.00934
0.107,-0.00676,-0.00251,0.01606,-0.00656,0.00609,-0.01737,-0.01129,0.00602,-0.00065,0.00913
0.1075,-0.00744,-0.00209,0.01537,-0.00578,0.00586,-0.01597,-0.01259,0.00752,0.0001,0.0095
0.108,-0.0085,-0.00188,0.01624,-0.00494,0.00582,-0.01477,-0.01086,0.00761,-0.00041,0.00935
0.1085,-0.00742,-0.00144,0.01672,-0.00483,0.00595,-0.01278,-0.00984,0.00686,-0.0006,0.00855
0.109,-0.00581,-0.0016,0.01671,-0.00388,0.0067,-0.01443,-0.00828,0.00833,0.00059,0.00765
0.1095,-0.00696,-0.0022,0.01596,-0.00302,0.00694,-0.01207,-0.00711,0.00745,0.00096,0.00689
0.11,-0.00689,-0.00246,0.01604,-0.00264,0.00629,-0.0101,-0.00632,0.00894,0.00198,0.00655
0.1105,-0.00781,-0.00188,0.0153,-0.00302,0.00656,-0.01135,-0.00804,0.00904,0.00069,0.0075
0.111,-0.00748,-0.00236,0.01562,-0.00353,0.00662,-0.01358,-0.00678,0.00801,0.00192,0.00734
0.1115,-0.0087,-0.00216,0.01475,-0.00384,0.00732,-0.0127,-0.00733,0.0096,0.00102,0.00647
0.112,-0.00953,-0.00165,0.01414,-0.004,0.00655,-0.01146,-0.00756,0.00925,0.0006,0.00598
0.1125,-0.01034,-0.00167,0.0139,-0.00428,0.00724,-0.01073,-0.00833,0.00906,0.00056,0.00567
0.113,-0.01132,-0.00143,0.0138,-0.00495,0.00645,-0.00808,-0.00841,0.0082,0.00159,0.00605
0.1135,-0.0106,-0.00132,0.01431,-0.00489,0.00716,-0.00846,-0.00829,0.00984,0.0028,0.0058
0.114,-0.01089,-0.00071,0.01472,-0.0055,0.00756,-0.00914,-0.0065,0.00887,0.00289,0.00645
0.1145,-0.01025,-0.0002,0.01455,-0.00539,0.00792,-0.00794,-0.00558,0.00947,0.00312,0.00741
