Times,XT_Channel_1,XT_Channel_2,XT_Channel_3,XT_Channel_4,XT_Channel_5,XT_Channel_6,XT_Channel_7,XT_Channel_8,XT_Channel_9,XT_Channel_10
0.029,0.00212,0.00318,0.00152,-0.00951,0.01196,-0.01349,-0.00218,-0.00548,-0.00481,-0.01559
0.0295,0.00261,0.00504,0.00046,-0.00898,0.01079,-0.01433,-0.00162,-0.00632,-0.00508,-0.01441
0.03,0.00154,0.00629,-0.0001,-0.00765,0.01117,-0.0121,-0.00119,-0.00847,-0.00532,-0.01293
0.0305,0.00212,0.00642,0.00058,-0.00581,0.01116,-0.0119,-0.00077,-0.00596,-0.00635,-0.01486
0.031,0.002,0.00641,0.0018,-0.00475,0.01233,-0.01339,-0.00064,-0.00472,-0.00574,-0.01411
0.0315,0.00175,0.00742,0.00291,-0.00338,0.01256,-0.01163,-0.00061,-0.00655,-0.00459,-0.01324
0.032,0.00171,0.00602,0.0024,-0.00542,0.01168,-0.01205,-0.00084,-0.00673,-0.00352,-0.01316
0.0325,0.00097,0.0064,0.00148,-0.00366,0.01245,-0.01028,4e-05,-0.00932,-0.00373,-0.01357
0.033,-0.00012,0.00707,0.00247,-0.00493,0.01137,-0.00852,0.00027,-0.01096,-0.00394,-0.01269
0.0335,-0.00076,0.00888,0.00278,-0.00694,0.01185,-0.01051,-0.00058,-0.00901,-0.00336,-0.01432
0.034,-0.00167,0.00865,0.00406,-0.00643,0.01084,-0.01025,-0.00098,-0.00916,-0.00273,-0.01258
0.0345,-0.00243,0.01011,0.00299,-0.00667,0.00966,-0.01194,-0.00178,-0.01079,-0.00186,-0.01399
0.035,-0.00312,0.00843,0.00329,-0.00744,0.00975,-0.011,-0.00103,-0.00914,-0.00069,-0.01569
0.0355,-0.0024,0.01031,0.0046,-0.00899,0.00873,-0.0094,-0.00108,-0.00679,-0.00093,-0.01469
0.036,-0.00351,0.01093,0.00534,-0.01092,0.01004,-0.01133,-0.00141,-0.00531,-0.00187,-0.0146
0.0365,-0.00338,0.01051,0.00566,-0.01293,0.01119,-0.00936,-0.00144,-0.00765,-0.002,-0.014
0.037,-0.00334,0.01179,0.00482,-0.01402,0.00994,-0.01098,-0.00133,-0.00804,-0.00326,-0.01336
0.0375,-0.00437,0.01173,0.00497,-0.013,0.01041,-0.01239,-0.00095,-0.00958,-0.00432,-0.01176
0.038,-0.00413,0.01261,0.00426,-0.01503,0.0094,-0.01465,0.0,-0.00967,-0.00295,-0.01197
0.0385,-0.00436,0.01423,0.00536,-0.01561,0.00898,-0.01311,-5e-05,-0.0077,-0.00357,-0.01015
0.039,-0.00455,0.01378,0.00567,-0.01576,0.00961,-0.01254,-0.00064,-0.00914,-0.00268,-0.00843
0.0395,-0.00432,0.01258,0.0049,-0.01632,0.01038,-0.0115,-0.0004,-0.01064,-0.00227,-0.00997
0.04,-0.00367,0.01123,0.00581,-0.01743,0.0103,-0.01004,-9e-05,-0.00924,-0.00158,-0.01183
0.0405,-0.00402,0.01139,0.00457,-0.01605,0.00913,-0.01137,-0.00098,-0.01024,-0.00147,-0.01067
0.041,-0.00287,0.01009,0.00461,-0.0152,0.008,-0.01305,-0.00153,-0.01059,-0.00164,-0.01027
0.0415,-0.00252,0.01024,0.00343,-0.01724,0.0069,-0.01343,-0.00186,-0.00899,-0.00226,-0.009
0.042,-0.00302,0.01097,0.00331,-0.0183,0.007,-0.01491,-0.00154,-0.00813,-0.00076,-0.00885
0.0425,-0.00245,0.01198,0.0026,-0.01962,0.00827,-0.01334,-0.00161,-0.00708,0.00088,-0.00955
0.043,-0.00232,0.00998,0.00149,-0.02137,0.00914,-0.01202,-0.00149,-0.00593,8e-05,-0.00884
0.0435,-0.00347,0.01121,0.00154,-0.02251,0.00992,-0.01218,-0.00225,-0.00624,-0.00074,-0.01044
0.044,-0.00267,0.01195,0.00023,-0.02109,0.01048,-0.01286,-0.00239,-0.0079,-0.00029,-0.01055
0.0445,-0.00166,0.01328,0.00033,-0.02143,0.01175,-0.012,-0.00153,-0.00561,0.00088,-0.01032
0.045,-0.00198,0.012,-0.00068,-0.02113,0.01061,-0.01403,-0.0019,-0.00321,5e-05,-0.00908
0.0455,-0.00091,0.01077,-0.0011,-0.02199,0.01125,-0.0154,-0.00179,-0.00535,-0.00062,-0.00904
0.046,-0.00137,0.01195,-0.00131,-0.02106,0.01137,-0.01505,-0.00208,-0.00696,0.00103,-0.00846
0.0465,-0.00158,0.01199,-0.00097,-0.023,0.01141,-0.01588,-0.00135,-0.00823,-0.00054,-0.00985
0.047,-0.00103,0.01163,-0.00117,-0.02427,0.01151,-0.01457,-0.00077,-0.01065,-0.00107,-0.00843
0.0475,-0.00019,0.01282,-0.0007,-0.02529,0.01173,-0.01393,-0.00118,-0.00813,-0.00273,-0.00675
0.048,-0.001,0.01312,-0.00091,-0.0255,0.01256,-0.01479,-0.00154,-0.00817,-0.00129,-0.00817
0.0485,-0.00049,0.01503,-0.00072,-0.02452,0.01307,-0.01482,-0.00235,-0.00584,-0.00294,-0.00985
0.049,-0.00028,0.01672,-5e-05,-0.02327,0.0126,-0.01398,-0.00197,-0.00561,-0.00202,-0.00966
0.0495,-0.00022,0.01789,0.00109,-0.02207,0.01232,-0.01435,-0.00276,-0.0066,-0.00294,-0.00831
0.05,0.00045,0.01976,0.00224,-0.02003,0.01313,-0.01316,-0.00265,-0.00487,-0.00435,-0.00869
0.0505,-0.00023,0.02129,0.00313,-0.01886,0.01339,-0.0127,-0.003,-0.00411,-0.00355,-0.00663
0.051,-0.00078,0.02325,0.00321,-0.01792,0.01299,-0.01215,-0.0037,-0.00167,-0.00438,-0.00745
0.0515,-0.00113,0.0232,0.0021,-0.01925,0.01242,-0.01404,-0.00373,-0.00086,-0.00515,-0.00659
0.052,4e-05,0.02454,0.00306,-0.02056,0.01166,-0.01613,-0.0038,-0.00157,-0.00624,-0.00559
0.0525,0.00014,0.02621,0.00326,-0.01853,0.01204,-0.01593,-0.00418,-0.00187,-0.0074,-0.00546
0.053,0.00055,0.02489,0.00331,-0.01811,0.01112,-0.0166,-0.00369,0.00066,-0.00797,-0.0069
0.0535,0.00097,0.02557,0.00252,-0.01925,0.01076,-0.01469,-0.00375,0.00025,-0.00731,-0.00646
0.054,0.00034,0.02754,0.00292,-0.01734,0.01171,-0.01442,-0.0039,-0.00078,-0.00862,-0.00566
0.0545,-0.00075,0.0268,0.00286,-0.01597,0.01201,-0.01373,-0.00411,-0.00236,-0.00754,-0.00741
0.055,0.00043,0.0272,0.00388,-0.01401,0.01284,-0.01322,-0.00455,-0.00489,-0.00875,-0.00848
0.0555,1e-05,0.02751,0.00387,-0.01312,0.01385,-0.01176,-0.0038,-0.00233,-0.01022,-0.00695
0.056,-0.0001,0.02729,0.00386,-0.01459,0.01466,-0.01389,-0.0047,-0.00211,-0.00874,-0.00845
0.0565,-0.00114,0.02849,0.00281,-0.01561,0.01454,-0.01327,-0.00426,-0.00316,-0.0087,-0.00685
0.057,-0.00145,0.02879,0.00321,-0.01488,0.0145,-0.01191,-0.0033,-0.00096,-0.01013,-0.00737
0.0575,-0.00157,0.02802,0.00223,-0.01588,0.0156,-0.0136,-0.00346,-0.00079,-0.01044,-0.0055
0.058,-0.00074,0.02859,0.0022,-0.01718,0.01682,-0.01423,-0.00413,-0.00272,-0.01157,-0.00354
0.0585,-0.00177,0.03052,0.00096,-0.01528,0.01734,-0.01347,-0.00465,-0.00158,-0.01281,-0.0049
0.059,-0.00063,0.03223,0.0006,-0.01683,0.01791,-0.0121,-0.0048,0.00084,-0.01422,-0.00522
0.0595,-0.00102,0.0312,-0.00016,-0.01837,0.01772,-0.01028,-0.00463,0.00313,-0.01467,-0.00327
0.06,8e-05,0.0299,0.00039,-0.01788,0.01778,-0.01211,-0.0044,0.00263,-0.01596,-0.00327
0.0605,0.00123,0.03167,0.00028,-0.01805,0.01817,-0.01338,-0.00353,0.00052,-0.01639,-0.00257
0.061,0.0005,0.03306,0.00162,-0.01902,0.01856,-0.01351,-0.00269,0.00181,-0.01614,-0.00388
0.0615,-0.00034,0.03157,0.00189,-0.01865,0.01814,-0.01373,-0.00253,0.00065,-0.01654,-0.00365
0.062,-0.00081,0.0331,0.00149,-0.01793,0.01856,-0.01464,-0.00292,0.00114,-0.01717,-0.00471
0.0625,-0.00101,0.03392,0.00103,-0.01995,0.01894,-0.01576,-0.00206,0.0014,-0.01639,-0.00588
0.063,-0.00189,0.03202,0.0006,-0.02173,0.0192,-0.0163,-0.00181,-0.00088,-0.01529,-0.0072
0.0635,-0.00231,0.03273,0.00092,-0.02164,0.01944,-0.01703,-0.0026,-0.00046,-0.01468,-0.00552
0.064,-0.00236,0.03122,0.00165,-0.02209,0.01817,-0.01868,-0.00298,-0.00269,-0.01477,-0.00382
0.0645,-0.00355,0.02982,0.0005,-0.02379,0.01916,-0.01977,-0.00237,-0.0003,-0.01625,-0.00226
0.065,-0.00318,0.02787,-0.00057,-0.02232,0.01995,-0.01949,-0.00234,0.00148,-0.0175,-0.00327
0.0655,-0.00363,0.02924,-0.00037,-0.02135,0.02089,-0.01762,-0.00299,0.00326,-0.01654,-0.00243
0.066,-0.00361,0.03127,-3e-05,-0.02311,0.02101,-0.01653,-0.00261,0.0032,-0.01629,-0.00292
0.0665,-0.00479,0.03309,-0.00124,-0.02166,0.02126,-0.01773,-0.00181,0.0021,-0.01508,-0.00328
0.067,-0.00383,0.03483,-0.00117,-0.02179,0.02173,-0.0163,-0.00203,0.00456,-0.01568,-0.00372
0.0675,-0.00447,0.035,-0.00151,-0.02169,0.02265,-0.0184,-0.00127,0.00431,-0.0173,-0.00476
0.068,-0.00425,0.03297,-0.0016,-0.02364,0.02277,-0.01623,-0.00115,0.00438,-0.01856,-0.00299
0.0685,-0.00322,0.03329,-0.00226,-0.02569,0.02253,-0.01709,-0.0015,0.00659,-0.018,-0.00456
0.069,-0.00307,0.03526,-0.0034,-0.02775,0.02214,-0.01759,-0.00221,0.00906,-0.01876,-0.00404
0.0695,-0.00217,0.03724,-0.00428,-0.02923,0.02271,-0.01928,-0.00294,0.00703,-0.01756,-0.00214
0.07,-0.00123,0.03612,-0.00547,-0.03083,0.02357,-0.01813,-0.00379,0.00618,-0.01856,-0.00035
0.0705,-0.0024,0.037,-0.00436,-0.03091,0.02257,-0.01721,-0.0036,0.00373,-0.01975,-0.00154
0.071,-0.00258,0.03714,-0.00562,-0.03285,0.0218,-0.0168,-0.0041,0.00399,-0.01938,-0.00143
0.0715,-0.00309,0.03861,-0.00505,-0.031,0.02057,-0.01468,-0.00326,0.00418,-0.01934,-0.00135
0.072,-0.00421,0.03852,-0.00612,-0.02923,0.02151,-0.01488,-0.00278,0.00655,-0.01903,-0.00281
0.0725,-0.0051,0.03809,-0.0074,-0.02958,0.0227,-0.01479,-0.00369,0.00843,-0.01741,-0.00309
0.073,-0.00572,0.03612,-0.00663,-0.03036,0.02142,-0.01478,-0.00464,0.00857,-0.01765,-0.00366
0.0735,-0.00485,0.03645,-0.006,-0.03066,0.0215,-0.01598,-0.00489,0.00811,-0.01833,-0.00389
0.074,-0.00427,0.03656,-0.00719,-0.03218,0.02264,-0.01685,-0.00502,0.00963,-0.01791,-0.00411
0.0745,-0.00449,0.03486,-0.00693,-0.03017,0.02391,-0.01556,-0.00498,0.01015,-0.01652,-0.00566
0.075,-0.0046,0.03497,-0.00663,-0.0317,0.02334,-0.01701,-0.00529,0.0116,-0.01639,-0.00683
0.0755,-0.00368,0.03528,-0.00637,-0.02989,0.02388,-0.01827,-0.00536,0.00998,-0.01635,-0.00625
0.076,-0.00319,0.03598,-0.00723,-0.03068,0.02462,-0.01788,-0.00591,0.01093,-0.01579,-0.00557
0.0765,-0.00421,0.03442,-0.00627,-0.03255,0.02568,-0.01969,-0.00587,0.01035,-0.0149,-0.00371
0.077,-0.00523,0.03461,-0.00658,-0.03204,0.02446,-0.02143,-0.00594,0.00848,-0.01385,-0.00437
0.0775,-0.0046,0.03591,-0.00663,-0.03265,0.02475,-0.02095,-0.00522,0.01014,-0.01222,-0.00397
0.078,-0.00507,0.03395,-0.0059,-0.03253,0.02507,-0.02132,-0.0057,0.01262,-0.01253,-0.00257
0.0785,-0.00481,0.03308,-0.00664,-0.03119,0.02485,-0.01951,-0.00485,0.01201,-0.01252,-0.0011
0.079,-0.00454,0.03222,-0.00614,-0.02941,0.02476,-0.02176,-0.00454,0.01353,-0.01137,-0.00218
0.0795,-0.00367,0.0322,-0.00498,-0.02846,0.02502,-0.02113,-0.00436,0.01547,-0.01172,-0.00205
0.08,-0.00279,0.03065,-0.00513,-0.02764,0.02433,-0.0216,-0.00501,0.01534,-0.01229,-3e-05
0.0805,-0.0031,0.03078,-0.00494,-0.02855,0.02446,-0.02022,-0.00458,0.01292,-0.01193,0.00082
0.081,-0.00201,0.03244,-0.00464,-0.02895,0.02486,-0.01959,-0.00366,0.01499,-0.01302,0.00093
0.0815,-0.00191,0.03357,-0.00409,-0.0297,0.02403,-0.02137,-0.00411,0.01689,-0.01204,0.00254
0.082,-0.00172,0.03239,-0.00429,-0.02836,0.02338,-0.02356,-0.00321,0.01941,-0.01074,0.0026
0.0825,-0.00174,0.03434,-0.00336,-0.02981,0.02335,-0.02517,-0.00343,0.02042,-0.00983,0.0024
0.083,-0.00222,0.03359,-0.00383,-0.02831,0.02382,-0.02414,-0.00292,0.02047,-0.01022,0.00035
0.0835,-0.00277,0.03516,-0.00253,-0.02998,0.02512,-0.02626,-0.00348,0.01874,-0.01029,0.00012
0.084,-0.00163,0.03579,-0.00345,-0.02993,0.02483,-0.02608,-0.0031,0.01865,-0.01009,0.00031
0.0845,-0.00243,0.03653,-0.0036,-0.02818,0.02561,-0.02819,-0.00222,0.01745,-0.00849,0.00053
0.085,-0.00199,0.03689,-0.00336,-0.02987,0.02435,-0.02863,-0.00284,0.01701,-0.00903,0.00206
0.0855,-0.00268,0.03885,-0.00259,-0.03107,0.02517,-0.02984,-0.00356,0.01777,-0.01043,0.00166
0.086,-0.00264,0.03705,-0.00275,-0.03065,0.02393,-0.03095,-0.00325,0.01839,-0.01166,0.00043
0.0865,-0.00235,0.0372,-0.0018,-0.0324,0.02327,-0.03039,-0.00365,0.02089,-0.01287,0.0021
0.087,-0.00313,0.03688,-0.0022,-0.03296,0.02432,-0.02898,-0.00453,0.02346,-0.01188,0.00041
0.0875,-0.00357,0.03695,-0.00137,-0.03104,0.02548,-0.02881,-0.00519,0.02548,-0.01328,3e-05
0.088,-0.00421,0.0386,-0.00037,-0.03169,0.02517,-0.02747,-0.00589,0.02778,-0.0125,-0.00054
0.0885,-0.00414,0.03983,-0.00085,-0.03179,0.0245,-0.0292,-0.00608,0.02566,-0.01295,-0.00245
0.089,-0.00486,0.04012,-0.00031,-0.03083,0.02522,-0.02815,-0.00525,0.02537,-0.0134,-0.00284
0.0895,-0.00494,0.03892,0.0001,-0.03107,0.02597,-0.02654,-0.00573,0.02359,-0.01396,-0.00471
0.09,-0.0053,0.03989,-0.00017,-0.02987,0.02529,-0.02514,-0.00498,0.02597,-0.01555,-0.00457
0.0905,-0.00624,0.03788,0.00021,-0.03124,0.0256,-0.02607,-0.00526,0.0255,-0.01494,-0.00544
0.091,-0.00739,0.03719,0.00135,-0.03031,0.02473,-0.02732,-0.00562,0.02349,-0.01336,-0.00422
0.0915,-0.0079,0.03726,0.00038,-0.0283,0.02465,-0.0262,-0.00654,0.02239,-0.01271,-0.0024
0.092,-0.00747,0.03884,0.00132,-0.02784,0.02422,-0.0265,-0.00704,0.0205,-0.01439,-0.00316
0.0925,-0.00675,0.03992,0.00073,-0.02962,0.02508,-0.02645,-0.00758,0.02304,-0.01536,-0.00516
0.093,-0.00585,0.03993,0.00021,-0.02935,0.02515,-0.02693,-0.00691,0.02288,-0.01372,-0.00543
0.0935,-0.00673,0.03838,0.001,-0.02808,0.02639,-0.02758,-0.00607,0.02445,-0.01274,-0.00403
0.094,-0.00687,0.03646,0.00028,-0.02636,0.02732,-0.02874,-0.00583,0.02582,-0.01203,-0.00584
0.0945,-0.00801,0.03448,-0.00097,-0.02696,0.02783,-0.0265,-0.00502,0.02609,-0.01368,-0.00559
0.095,-0.00724,0.03435,6e-05,-0.02678,0.02741,-0.0282,-0.00582,0.02813,-0.01531,-0.00501
0.0955,-0.00739,0.03274,-0.00011,-0.02727,0.02657,-0.02999,-0.00602,0.02959,-0.01477,-0.00634
0.096,-0.00678,0.03311,0.00046,-0.02887,0.02782,-0.03187,-0.0069,0.03205,-0.016,-0.0044
0.0965,-0.00563,0.03235,-0.00048,-0.03066,0.02761,-0.03079,-0.0063,0.02959,-0.01469,-0.00389
0.097,-0.00573,0.03186,-0.00145,-0.03243,0.02848,-0.03179,-0.00648,0.02863,-0.01522,-0.00283
0.0975,-0.00593,0.03299,-0.00044,-0.03171,0.0286,-0.03245,-0.00575,0.03028,-0.01687,-0.00322
0.098,-0.00602,0.03188,-0.00116,-0.03046,0.02919,-0.03163,-0.0065,0.02915,-0.01828,-0.00362
0.0985,-0.00707,0.03161,-0.002,-0.02986,0.02998,-0.03162,-0.00651,0.02793,-0.01804,-0.00173
0.099,-0.0082,0.03141,-0.00112,-0.03037,0.03108,-0.03137,-0.00559,0.02594,-0.01906,-0.00139
0.0995,-0.00735,0.03039,-0.00233,-0.02885,0.03024,-0.0317,-0.00655,0.02638,-0.01905,-0.00266
0.1,-0.00665,0.02924,-0.00344,-0.02735,0.03057,-0.03225,-0.00584,0.02765,-0.01929,-0.00086
0.1005,-0.00747,0.02906,-0.00291,-0.0294,0.03172,-0.03098,-0.00531,0.026,-0.01916,-7e-05
0.101,-0.00706,0.02773,-0.00316,-0.02811,0.03151,-0.03299,-0.00565,0.02771,-0.01861,0.00195
0.1015,-0.00809,0.02625,-0.00274,-0.02703,0.03052,-0.03403,-0.00524,0.02853,-0.0198,0.00071
0.102,-0.00844,0.02432,-0.00346,-0.02531,0.03154,-0.0338,-0.0056,0.03071,-0.02006,-0.0009
0.1025,-0.00894,0.0248,-0.0024,-0.02449,0.0314,-0.03581,-0.0051,0.03154,-0.02081,-0.00152
0.103,-0.00857,0.02586,-0.00265,-0.02255,0.03188,-0.03744,-0.00601,0.0318,-0.02002,-0.00228
0.1035,-0.00807,0.02621,-0.00275,-0.02463,0.03197,-0.03569,-0.00597,0.03385,-0.02158,-0.00278
0.104,-0.00903,0.02452,-0.00172,-0.02412,0.03251,-0.03641,-0.00527,0.03542,-0.02003,-0.00074
0.1045,-0.00891,0.02383,-0.00092,-0.02455,0.03158,-0.03475,-0.00615,0.03722,-0.01984,0.00127
0.105,-0.00814,0.02306,-0.00186,-0.02656,0.03087,-0.03368,-0.00696,0.03921,-0.01937,0.00205
0.1055,-0.00825,0.02403,-0.00126,-0.02759,0.02976,-0.03344,-0.00793,0.03956,-0.0179,0.00182
0.106,-0.00792,0.02445,-0.00116,-0.0273,0.0286,-0.03355,-0.00766,0.03705,-0.01847,0.00083
0.1065,-0.00855,0.02428,-0.00183,-0.028,0.02761,-0.03515,-0.00689,0.03606,-0.0192,0.00072
0.107,-0.00863,0.02361,-0.00181,-0.02657,0.02688,-0.03507,-0.00769,0.03839,-0.01795,0.00133
0.1075,-0.00813,0.02505,-0.00231,-0.02844,0.02597,-0.03699,-0.00849,0.03596,-0.01717,0.00113
0.108,-0.00761,0.02585,-0.0026,-0.02838,0.02497,-0.03771,-0.00806,0.03844,-0.01589,0.001
0.1085,-0.00797,0.02382,-0.00216,-0.02993,0.02559,-0.03627,-0.00783,0.04037,-0.01738,-0.00028
0.109,-0.00746,0.02416,-0.00158,-0.02891,0.02591,-0.0343,-0.00771,0.04155,-0.01834,-0.00205
0.1095,-0.00679,0.024,-0.00284,-0.02783,0.02476,-0.03351,-0.00857,0.0414,-0.01951,-0.00096
0.11,-0.00743,0.02351,-0.00188,-0.02935,0.02551,-0.03572,-0.00794,0.04375,-0.01853,-0.00195
0.1105,-0.00643,0.02156,-0.00164,-0.0293,0.02679,-0.03715,-0.00775,0.04186,-0.01835,-0.00191
0.111,-0.00741,0.0228,-0.00205,-0.02867,0.0262,-0.03893,-0.00764,0.04057,-0.01712,5e-05
0.1115,-0.00663,0.02396,-0.00298,-0.02833,0.0274,-0.03791,-0.00743,0.04214,-0.01698,-8e-05
0.112,-0.00732,0.02463,-0.00419,-0.0279,0.02726,-0.03697,-0.0078,0.04196,-0.0186,0.00047
0.1125,-0.00764,0.0234,-0.00471,-0.02981,0.02597,-0.03889,-0.00721,0.04132,-0.01724,0.00185
0.113,-0.00865,0.02181,-0.00539,-0.02915,0.02497,-0.03697,-0.00678,0.03942,-0.01563,0.00142
0.1135,-0.00872,0.0231,-0.00478,-0.02742,0.02535,-0.03686,-0.00591,0.03915,-0.01459,0.00125
