0.581593,6
0.582177,6
0.582670,14
0.583490,5
0.583595,3
0.583911,3
0.584142,6
0.584379,14
0.584771,15
0.584880,1
0.585716,5
0.586175,13
0.586346,13
0.586758,5
0.587303,3
0.588134,12
0.588554,15
0.589471,6
0.589941,13
0.590369,11
0.590806,9
0.591435,7
0.591617,12
0.591775,14
0.592293,2
0.592999,5
0.593422,5
0.594009,9
0.594964,9
0.595715,13
0.596368,10
0.596481,3
0.597422,8
0.597535,2
0.598216,3
0.598733,16
0.599705,9
0.600519,8
0.600925,16
0.601845,5
0.602471,2
0.602579,2
0.603514,13
0.603887,14
0.604017,15
0.604768,9
0.605389,15
0.606313,9
0.607250,14
0.607853,15
0.608572,2
0.609399,11
0.610112,15
0.610575,16
0.610950,3
0.611359,16
0.611680,8
0.611948,3
0.612365,10
0.613352,7
0.613856,5
0.614540,1
0.615460,14
0.615765,11
0.616396,16
0.617335,14
0.617443,8
0.617687,11
0.617921,5
0.618076,16
0.618599,6
0.619132,12
0.619684,16
0.620678,12
0.621595,5
0.621940,7
0.622539,12
0.623360,8
0.624200,10
0.625010,16
0.625325,1
0.625651,8
0.626194,8
0.626551,14
0.627291,7
0.627718,14
0.628076,6
0.628210,11
0.628679,2
0.629630,8
0.629836,5
0.629959,9
0.630623,6
0.631508,4
0.632169,13
0.632969,14
0.633100,16
0.633366,6
0.633557,4
0.634503,13
0.635150,6
0.636070,2
0.636636,12
0.637481,15
0.637650,7
0.637959,9
0.638234,12
0.638675,13
0.638923,4
0.639677,6
0.640216,1
0.640765,13
0.641003,3
0.641110,6
0.641551,7
0.641878,12
0.642674,8
0.643368,14
0.644191,15
0.644584,13
0.645297,5
0.645461,1
0.645683,6
0.645812,10
0.645930,15
0.646082,12
0.646329,16
0.646593,7
0.646935,8
0.647133,15
0.647442,10
0.647864,16
0.647982,3
0.648882,14
0.648996,12
0.649580,13
0.650086,10
0.650333,2
0.651123,5
0.651248,10
0.651369,5
0.651922,15
0.652643,15
0.652873,7
0.653564,14
0.653856,2
0.654432,1
0.655411,3
0.656165,3
0.656551,10
0.657501,15
0.657877,2
0.658438,16
0.658939,5
0.659914,4
0.660840,15
0.661698,2
0.661892,6
0.662827,11
0.663078,1
0.663609,10
0.663735,13
0.664301,16
0.665154,14
0.665414,5
0.665578,14
0.665928,14
0.666092,12
0.666791,10
0.667088,5
0.667406,13
0.668295,4
0.668869,5
0.669069,11
0.669735,11
0.669880,3
0.670178,8
0.670481,13
0.670705,16
0.671255,13
0.671745,8
0.672203,11
0.673148,11
0.673296,8
0.673706,5
0.674689,15
0.675573,12
0.676397,2
0.676531,15
0.676800,12
0.677090,2
0.677710,13
0.678705,1
0.679623,3
0.680548,9
0.681536,5
0.681970,6
0.682293,8
0.682545,5
0.683472,6
0.684251,9
0.685159,8
0.685392,9
0.685661,16
0.686108,9
0.686932,5
0.687459,8
0.688097,2
0.688364,16
0.688477,16
0.688749,13
0.688859,12
0.688994,7
0.689765,5
0.690645,9
0.691350,5
0.691904,11
0.692851,1
0.693368,14
0.694107,2
0.694278,7
0.694678,12
0.695158,9
0.696045,11
0.696781,7
0.697059,12
0.697212,13
0.697645,13
0.697955,6
0.698751,11
0.699748,6
0.700164,10
0.700606,6
0.701300,11
0.701709,12
0.702018,15
0.702275,2
0.702612,9
0.703019,4
0.703245,6
0.704101,10
0.704489,12
0.704962,9
0.705514,5
0.705933,4
0.706668,10
0.707108,7
0.707835,11
0.708557,10
0.709450,6
0.710221,10
0.710981,15
0.711849,8
0.712475,13
0.712827,12
0.713022,5
0.713557,16
0.713979,6
0.714603,8
0.714988,2
0.715605,5
0.716543,13
0.717057,6
0.717537,2
0.718357,9
0.718941,3
0.719769,10
0.719889,12
0.720002,8
0.720745,5
0.721042,5
0.721634,16
0.722128,3
0.722525,16
0.723108,14
0.723879,2
0.724739,7
0.725257,6
0.725391,8
0.726159,13
0.726620,13
0.727504,14
0.728298,7
0.729088,7
0.729239,1
0.729552,6
0.730334,7
0.731077,8
0.731382,8
0.731906,15
0.732480,4
0.732743,4
0.733294,16
0.734200,8
0.734757,8
0.735139,7
0.735497,6
0.735629,15
0.736242,13
0.736718,4
0.736853,15
0.736971,10
0.737803,8
0.738738,1
0.739602,11
0.740047,16
0.740738,11
0.741103,11
0.742018,4
0.742888,16
0.743057,10
0.744032,5
0.744604,11
0.744730,1
0.745205,12
0.746159,4
0.746378,6
0.746857,12
0.747211,8
0.747475,9
0.747805,11
0.748774,3
0.749186,15
0.749436,9
0.750224,13
0.751160,10
0.751623,15
0.752219,16
0.752348,11
0.752962,3
0.753269,9
0.753953,2
0.754526,10
0.755050,13
0.755246,9
0.755421,5
0.755864,12
0.756642,11
0.757155,13
0.757581,7
0.758031,8
0.758909,11
0.759027,9
0.759484,6
0.760478,5
0.760976,11
0.761608,4
0.762119,7
0.762603,12
0.763476,7
0.763844,16
0.764207,4
0.765079,2
0.765985,14
0.766327,15
0.767298,7
0.768296,13
0.768573,13
0.769378,4
0.769686,13
0.770578,1
0.771459,1
0.772097,10
0.772678,2
0.773256,7
0.774187,11
0.774407,8
0.774626,10
0.774877,8
0.775431,3
0.776251,8
0.776825,5
0.777752,15
0.778609,16
0.778902,15
0.779239,11
0.779691,13
0.780640,2
0.781205,11
0.781809,4
0.782066,9
0.782203,7
0.782335,1
0.782973,4
0.783672,15
0.784596,1
0.784723,8
0.785272,11
0.786036,15
0.786285,6
0.786887,7
0.787639,14
0.787750,12
0.788503,4
0.788644,8
0.788817,11
0.789505,13
0.790300,8
0.791068,14
0.791806,14
0.792342,10
0.792845,6
0.793773,16
0.794757,4
0.794972,7
0.795347,16
0.796109,4
0.796813,7
0.797425,5
0.798344,6
0.799259,12
0.799405,12
0.800313,14
0.800931,3
0.801564,4
0.802392,9
0.802973,3
0.803450,4
0.803989,11
0.804936,12
0.805787,8
0.805967,2
0.806696,10
0.807632,15
0.807835,13
0.808613,15
0.809391,5
0.809524,16
0.810044,15
0.810211,11
0.810668,8
0.811603,14
0.811945,2
0.812089,2
0.812655,10
0.813324,10
0.813786,2
0.814644,14
0.814978,8
0.815082,8
0.815961,12
0.816489,13
0.816784,3
0.817325,5
0.818099,2
0.818627,10
0.819379,2
0.820031,16
0.820725,6
0.821532,15
0.822456,10
0.822659,5
0.822882,10
0.823310,8
0.823482,8
0.824247,13
0.824883,15
0.825524,9
0.826153,16
0.826995,2
0.827222,13
0.827674,6
0.828052,2
0.828189,1
0.828753,4
0.829239,7
0.829353,13
0.829790,15
0.830532,1
0.831021,11
0.831675,4
0.832189,15
0.833134,2
0.833467,16
0.833720,2
0.834636,2
0.835269,11
0.835463,12
0.835826,2
0.836436,16
0.836770,9
0.837276,6
0.837674,12
0.838360,7
0.839321,2
0.839464,13
0.839803,10
0.839920,9
0.840586,3
0.840953,5
0.841839,3
0.842444,14
0.843390,3
0.844190,9
0.844831,12
0.844972,16
0.845116,14
0.845720,15
0.845948,11
0.846272,11
0.846494,1
0.846904,6
0.847317,9
0.848199,13
0.848867,6
0.849528,6
0.850100,10
0.850371,12
0.851083,12
0.851760,8
0.852259,10
0.852695,4
0.853241,5
0.854028,4
0.854278,8
0.855204,14
0.856008,16
0.856753,9
0.857646,6
0.858177,5
0.858392,11
0.858953,13
0.859634,4
0.860387,12
0.860860,14
0.861516,15
0.862029,13
0.862909,1
0.863881,3
0.864804,10
0.865097,5
0.865602,13
0.866044,16
0.866486,7
0.867053,10
0.867953,7
0.868146,10
0.868850,12
0.869452,15
0.869638,12
0.870013,15
0.870772,6
0.871524,5
0.871683,9
0.872116,3
0.872609,6
0.872936,15
0.873188,14
0.874052,2
0.874944,12
0.875809,15
0.876698,2
0.877625,8
0.877866,3
0.878775,9
0.878881,7
0.879338,16
0.879570,13
0.879706,12
0.880584,10
0.880986,13
0.881501,1
0.882044,4
0.882212,10
0.882415,10
0.883001,13
0.883142,3
0.883460,6
0.883904,2
0.884778,1
0.885516,2
0.885763,4
0.886122,1
0.886898,8
0.887437,10
0.888032,13
0.889024,10
0.889149,6
0.889657,13
0.890085,11
0.890508,10
0.891274,14
0.891843,6
0.892076,16
0.892997,6
0.893193,13
0.893912,5
0.894861,12
0.895763,15
0.896629,11
0.897524,14
0.898451,7
0.898771,11
0.899296,6
0.899554,11
0.899798,8
0.899942,7
0.900486,3
0.901409,5
0.901941,10
0.902636,4
0.903402,13
0.903911,16
0.904639,16
0.905488,6
0.906195,2
0.906574,1
0.907490,5
0.907907,16
0.908130,14
0.908551,16
0.909451,10
0.909688,4
0.910436,10
0.911415,16
0.912406,11
0.913109,3
0.914108,8
0.915107,14
0.915354,11
0.915886,13
0.916348,11
0.916913,15
0.917775,9
0.918122,7
0.918452,8
0.918834,5
0.919670,2
0.920450,1
0.920584,2
0.920862,16
0.921691,1
0.922589,9
0.922791,16
0.923489,9
0.924457,5
0.925013,6
0.925423,11
0.925691,8
0.926248,9
0.926659,11
0.927558,6
0.928127,13
0.928380,2
0.928519,5
0.929190,2
0.929948,15
0.930652,16
0.930867,16
0.931383,1
0.931833,11
0.931939,13
0.932220,16
0.933035,3
0.933212,12
0.933497,4
0.933963,2
0.934536,6
0.935048,14
0.935443,3
0.936011,7
0.936613,15
0.937179,5
0.937972,13
0.938155,1
0.939038,15
0.939581,12
0.940314,11
0.940415,13
0.940801,13
0.941664,13
0.941873,1
0.942592,16
0.943156,11
0.943731,10
0.944476,8
0.944798,1
0.945150,7
0.945827,3
0.946778,1
0.947078,11
0.947901,8
0.948024,11
0.948339,6
0.948445,3
0.949276,9
0.949820,14
0.950374,3
0.950670,1
0.951231,7
0.951904,4
0.952507,4
0.953287,15
0.954155,7
0.954902,6
0.955793,15
0.956545,10
0.957413,16
0.957742,10
0.957973,12
0.958660,1
0.959213,5
0.959513,7
0.960464,3
0.961113,10
0.962021,13
0.962797,12
0.962901,8
0.963743,10
0.963863,8
0.964456,6
0.965454,4
0.966298,11
0.966675,16
0.967477,11
0.967742,5
0.967900,10
0.968568,4
0.969490,10
0.970142,10
0.970698,6
0.971694,16
0.972596,5
0.973097,5
0.973401,1
0.973547,6
0.974128,1
0.974732,14
0.975252,2
0.975875,8
0.976721,11
0.977685,7
0.978470,11
0.978844,1
0.979235,12
0.980083,9
0.980401,4
0.981204,2
0.981831,14
0.982146,11
0.983015,16
0.983887,13
0.984070,16
0.984843,9
0.985735,15
0.986310,1
0.987028,4
0.987824,4
0.988754,10
0.989396,11
0.990072,2
0.990243,6
0.990923,8
0.991922,10
0.992319,7
0.992683,2
0.993131,4
0.994098,16
0.994817,9
0.995264,9
0.995502,7
0.996471,5
0.997162,3
0.997399,16
0.997662,7
0.998290,7
0.998671,5
0.999151,6
1.000105,1
1.000375,6
1.001141,7
1.001893,2
1.002183,10
1.002728,16
1.002925,7
1.003027,15
1.003905,10
1.004210,12
1.004459,4
1.005222,10
1.005551,12
1.005745,3
1.006122,15
1.006502,16
1.006618,14
1.006819,7
1.007742,2
1.008507,8
1.009406,5
1.010153,6
1.010511,13
1.010800,5
1.011010,3
1.011196,4
1.011500,1
1.012471,11
1.012731,4
1.012992,6
1.013603,15
1.014305,16
1.014457,16
1.015099,4
1.015323,11
1.015695,13
1.016510,11
1.016818,9
1.017795,4
1.018390,6
1.019342,2
1.020020,14
1.020253,10
1.020697,8
1.021126,13
1.021816,11
1.022357,9
1.023171,5
1.023638,11
1.024414,6
1.024994,3
1.025182,9
1.026134,16
1.027013,11
1.027884,8
1.028672,9
1.029163,6
1.029817,10
1.030443,3
1.030735,3
1.031502,2
1.031907,3
1.032420,1
1.033322,13
1.033801,3
1.034304,16
1.034536,7
1.035264,13
1.035619,6
1.036232,12
1.036346,5
1.037335,12
1.037535,7
1.038024,9
1.038549,12
1.039186,13
1.039809,12
1.040746,5
1.041693,7
1.042338,12
1.042946,12
1.043249,9
1.044117,7
1.045084,10
1.045919,4
1.046621,16
1.046919,11
1.047301,13
1.047588,1
1.048273,3
1.048774,10
1.049224,4
1.049898,12
1.050065,16
1.050996,7
1.051225,14
1.051956,8
1.052169,13
1.052582,10
1.053107,7
1.053659,11
1.053931,4
1.054619,4
1.054955,6
1.055775,2
1.056169,8
1.056740,16
1.057360,9
1.058038,3
1.058741,11
1.059183,4
1.059754,11
1.060117,13
1.060890,3
1.061659,16
1.062071,12
1.062263,3
1.063036,13
1.063354,10
1.064134,4
1.065101,8
1.065598,8
1.066310,3
1.066523,6
1.067245,3
1.067595,14
1.068226,14
1.068547,2
1.069370,5
1.069830,10
1.070221,16
1.070537,13
1.070823,10
1.071515,12
1.071912,11
1.072291,10
1.073008,1
1.073394,6
1.073620,15
1.074275,16
1.074899,1
1.075786,13
1.076554,8
1.077517,7
1.078347,16
1.078534,14
1.078852,12
1.079286,14
1.079908,14
1.080234,2
1.080695,5
1.081104,15
1.081990,11
1.082685,6
1.083157,16
1.083761,9
1.084219,14
1.084817,5
1.085699,2
1.085846,14
1.086250,1
1.086594,3
1.087091,5
1.087238,12
1.087471,7
1.088080,6
1.088308,13
1.088880,16
1.089195,5
1.089753,8
1.090417,4
1.091304,9
1.091873,11
1.092351,1
1.092975,10
1.093124,11
1.093773,9
1.093903,6
1.094800,4
1.095498,13
1.096078,15
1.096769,15
1.097337,10
1.097494,16
1.098394,6
1.098889,11
1.099504,2
1.099735,3
1.100670,11
1.101169,14
1.101606,7
1.102167,7
1.102618,15
1.103149,6
1.103887,14
1.104591,16
1.105100,13
1.105998,5
1.106891,10
1.107391,16
1.107943,7
