0.0085,0.00062017,0.10304,0.88314,48.156,0.54147,2.5845,0.43493,1.236,0.54171,63.717,1.8998,2.078e-05,0.00087232,0.00083496,0.00027783,0.00059206
0.009,0.00024056,0.10304,0.95373,48.713,0.56638,2.5044,0.4273,1.2494,0.55125,63.694,1.999,7.959e-05,0.0003786,0.0006372,0.00096643,0.00026405
0.0095,0.00088351,0.10495,1.0014,53.323,0.57457,2.6875,0.39486,1.3066,0.56269,70.295,2.1058,0.0009137,0.00053123,3.45e-05,0.00043877,0.00016186
0.01,0.0002275,0.10495,1.0834,50.928,0.62989,2.8268,0.40058,1.4153,0.62181,68.907,2.2565,0.00087093,0.00061506,0.00016945,0.00075194,0.00099898
0.0105,4.6909e-05,0.11258,1.051,48.862,0.57985,2.6303,0.39866,1.3657,0.55315,64.215,2.121,0.0005139,0.00055282,8.8424e-05,8.3916e-05,7.441e-05
0.011,0.00025975,0.1145,1.0872,46.97,0.60644,2.5235,0.4044,1.3962,0.57604,60.672,2.1535,4.9262e-05,0.00093299,0.0006798,0.00018872,0.00085744
0.0115,0.00040346,0.11831,1.0472,50.037,0.57659,2.615,0.38721,1.3276,0.54934,65.256,2.0924,0.00054808,0.00096841,0.00029995,0.00013494,0.00011728
0.012,0.00073566,0.11449,1.0777,49.707,0.57413,2.5483,0.38718,1.3714,0.60847,65.563,2.2107,0.00052889,0.0002883,0.00029915,0.00017498,0.00025764
0.0125,0.00092397,0.11258,1.0586,46.712,0.57974,2.5311,0.33189,1.3199,0.57223,61.907,2.1039,0.00058694,0.00068559,0.00082155,0.00040592,0.00056399
0.013,0.00054571,0.099228,1.0911,47.794,0.5702,2.533,0.38722,1.2761,0.6161,61.277,2.1058,0.00085556,0.00068721,0.00022653,0.00049207,0.00033514
0.0135,0.00030134,0.091596,1.1025,49.669,0.54608,2.5712,0.43492,1.1998,0.58558,62.753,1.9894,0.00081806,8.769e-05,0.00040942,0.00027264,0.00026087
0.014,0.00058864,0.093502,1.173,50.491,0.55987,2.6398,0.4578,1.297,0.65043,66.153,2.0829,0.00096543,0.00073898,3.4616e-05,0.00023327,0.00030584
0.0145,9.626e-05,0.095413,1.1502,47.029,0.59623,2.4968,0.47687,1.3447,0.67713,62.221,2.121,0.00045042,0.00075048,0.00073651,0.0006482,0.00085829
0.015,0.00043513,0.089695,1.1387,46.665,0.61407,2.5197,0.46161,1.3657,0.6676,60.115,2.1535,0.00015879,0.0005643,8.8935e-05,0.00081985,0.00035604
0.0155,0.00050894,0.083971,1.1082,47.963,0.58983,2.5521,0.46351,1.3485,0.64662,60.949,2.1001,0.00085336,0.00011309,0.00064245,0.00011519,9.8437e-05
0.016,0.00032993,0.078246,1.0682,51.697,0.55247,2.7867,0.48828,1.318,0.63136,67.316,2.0753,0.00055348,0.00091915,0.00080994,0.00011391,6.1555e-05
0.0165,0.00081853,0.0668,1.051,48.77,0.55382,2.7104,0.48256,1.3543,0.63708,64.306,2.0905,0.00038538,0.00035641,0.00011651,0.00016592,0.00060445
0.017,0.0003345,0.064895,0.98233,47.286,0.56066,2.7715,0.52074,1.2932,0.5913,61.397,1.9551,0.00059239,0.00082179,0.00076888,0.00085253,0.0005334
0.0175,0.00025952,0.064893,0.98807,49.291,0.56066,2.5407,0.53409,1.3104,0.59321,62.482,1.9608,0.00042549,0.00093804,0.00064677,0.00032337,0.00027757
0.018,0.00042244,0.062983,0.98234,50.659,0.5905,2.5388,0.51501,1.3619,0.60846,67.556,2.0047,6.4822e-05,0.00089292,0.0009353,0.00094544,0.00036878
0.0185,0.00085876,0.066798,1.0185,49.505,0.62786,2.5178,0.49402,1.4286,0.63517,67.616,2.1134,0.00087674,0.00080768,0.00037335,0.00039423,0.00095079
0.019,0.00060687,0.0668,0.92511,48.272,0.6153,2.6379,0.49211,1.3486,0.60847,63.328,2.018,0.00022743,0.00013279,0.00042484,0.00037671,0.00058225
0.0195,0.00041584,0.066798,0.9785,48.747,0.61149,2.6227,0.4902,1.3466,0.60847,63.164,2.0295,0.00076136,0.00034661,0.00026733,0.00015133,0.00094671
0.02,0.0006692,0.072516,0.90219,52.73,0.55168,2.781,0.55886,1.2532,0.56651,69.92,1.8464,0.00073178,0.00094774,0.00024984,0.00033231,0.0009719
0.0205,0.00071587,0.072516,0.98426,50.703,0.58681,2.7314,0.6466,1.3734,0.62945,69.016,2.0314,0.000342,0.00029,0.00017074,6.1767e-05,5.3244e-06
0.021,0.00095108,0.076335,0.96898,48.049,0.59174,2.5044,0.59892,1.3524,0.61419,64.11,1.957,0.00018322,0.00098454,0.0008903,0.00052714,0.00026813
0.0215,9.8873e-05,0.078246,0.98421,48.189,0.57704,2.4243,0.61992,1.3371,0.61038,63.73,1.9284,0.00050469,0.00034287,0.00096481,0.00076699,0.0003663
0.022,0.00057268,0.078244,0.98423,52.818,0.55999,2.5712,0.54361,1.3104,0.59321,70.145,1.8788,0.00022014,4.4698e-05,0.00077221,0.00012986,0.00086464
0.0225,0.00072412,0.074434,1.0433,49.887,0.60195,2.636,0.51881,1.4248,0.67141,68.56,2.0638,0.00051467,0.00018906,0.00025082,0.00081829,0.00092637
0.023,0.00045192,0.078248,1.07,48.164,0.57974,2.5635,0.49973,1.442,0.68094,64.474,2.1287,0.00018692,0.00013714,0.00015487,0.00063508,0.00028202
0.0235,0.00020448,0.078246,1.0243,46.199,0.54933,2.3957,0.47685,1.4229,0.70002,61.25,2.102,0.00016727,0.00032127,0.00097591,0.00021656,0.00044632
0.024,0.00020885,0.076337,1.0147,49.236,0.51747,2.4014,0.44824,1.3752,0.67331,65.654,2.018,0.00013498,0.00013415,0.00036964,0.00053396,0.00028107
0.0245,4.5502e-05,0.076339,0.93084,48.786,0.49907,2.4548,0.45586,1.297,0.68094,66.233,1.9169,0.00014311,0.00076719,0.00077,0.00037529,0.00046391
0.025,0.00025855,0.074434,0.94423,45.816,0.50244,2.2793,0.38912,1.2875,0.68095,62.412,1.9456,3.2201e-05,0.00056098,0.00015494,0.00019816,0.00093213
0.0255,0.0001982,0.072534,0.87362,46.848,0.47618,2.348,0.33001,1.1979,0.65042,62.013,1.8159,0.00026673,0.00064886,0.00020273,0.00028339,0.00047075
0.026,0.00081498,0.070627,0.92322,48.534,0.47248,2.3938,0.33002,1.2284,0.65233,64.184,1.8674,0.00054183,0.00056248,0.0001632,0.00070025,0.00027206
0.0265,0.00045774,0.07444,0.89652,50.058,0.46597,2.5101,0.32619,1.2341,0.65614,67.415,1.9036,0.00076691,0.00096719,0.00010734,0.00012853,0.00018625
0.027,0.00043519,0.080166,0.94036,46.781,0.53003,2.3442,0.38342,1.3333,0.68666,62.891,2.0486,0.0005734,0.00089664,0.00024666,0.00037573,0.00052935
0.0275,2.0605e-05,0.080168,0.92131,46.878,0.50153,2.4243,0.4025,1.2665,0.63135,60.739,1.9494,0.00022036,1.631e-06,0.00030286,0.00060223,0.00090977
0.028,0.00044367,0.082077,0.8927,48.532,0.54922,2.3499,0.41204,1.2684,0.60846,61.124,1.9055,8.0215e-05,0.00081596,0.00050884,0.00055843,0.00099354
0.0285,9.1726e-05,0.08017,0.88887,52.118,0.54417,2.6513,0.39106,1.2436,0.58748,67.833,1.8406,0.00041879,0.00051598,0.00098748,0.00019529,0.00098411
0.029,0.00076529,0.082084,0.9423,48.763,0.5748,2.6952,0.39677,1.3543,0.62182,64.569,1.9723,0.00070011,0.00093232,0.00054159,0.00089662,0.00015201
0.0295,0.0001176,0.083985,0.94035,47.517,0.54687,2.6494,0.38916,1.318,0.55315,61.336,1.9131,0.00045066,0.00024943,0.00057475,0.00040832,0.00099925
0.03,0.0007919,0.085888,0.92888,49.337,0.55303,2.5349,0.38535,1.3142,0.55887,62.099,1.8654,0.00035212,0.00054355,0.00053072,0.00070983,0.0009094
0.0305,0.00076821,0.083977,0.98421,50.92,0.57413,2.5502,0.35862,1.3314,0.56459,66.765,1.8845,0.00082553,0.0001067,7.4772e-05,0.00065712,8.9845e-05
0.031,0.00089689,0.080158,0.98038,49.942,0.60835,2.6856,0.34908,1.3829,0.6447,66.849,1.9742,0.00068707,0.00095496,0.00061195,0.00053815,0.00041334
0.0315,0.00027611,0.072528,1.0452,48.004,0.63135,2.7448,0.35482,1.4286,0.6714,62.712,2.0676,0.0009306,0.00038378,0.00070075,0.00029199,0.00084952
0.032,0.00019169,0.0668,1.0548,48.629,0.55966,2.6494,0.33764,1.4058,0.73054,63.837,2.0619,0.00033158,6.0791e-05,0.00031115,0.00078792,0.00064544
0.0325,0.00016926,0.072518,1.0262,52.379,0.56145,2.7696,0.3872,1.3791,0.73626,70.204,2.0066,0.00048987,0.00081256,0.00012302,0.0005631,0.00045526
0.033,0.00043556,0.076331,0.99377,50.041,0.49279,2.8058,0.44441,1.3085,0.72482,69.372,1.9227,0.00088418,0.00047558,0.00017846,0.00059795,9.563e-05
0.0335,0.0001893,0.083958,1.03,47.744,0.50367,2.617,0.45012,1.3467,0.75915,64.283,1.9856,0.00055415,0.00024336,0.00029891,0.00075012,0.0006001
0.034,0.00011231,0.076327,0.98041,48.034,0.49458,2.4663,0.45967,1.2436,0.74389,63.644,1.9017,0.0002213,0.00080094,0.00096385,0.00091181,0.00021593
0.0345,0.00061177,0.07824,0.99187,52.349,0.50658,2.596,0.44441,1.2761,0.74771,70.366,1.9589,2.2944e-05,0.00078821,0.00031872,0.00047692,0.00084581
0.035,0.00050951,0.076335,1.0014,49.608,0.51107,2.6875,0.42723,1.2894,0.73626,68.619,2.0123,0.00098264,0.00075273,0.00021853,0.00094455,0.00039252
0.0355,0.00041915,0.076333,1.0204,47.7,0.51028,2.5941,0.43679,1.3504,0.74007,64.258,2.1134,0.00042432,0.00053101,0.00057818,4.441e-05,0.00090421
0.036,0.00016681,0.083954,1.009,45.673,0.47662,2.493,0.47685,1.318,0.71337,60.369,2.0962,0.00014629,0.00028852,0.00050515,0.00034572,0.0007237
0.0365,0.00080642,0.0973,0.98805,49.037,0.51802,2.575,0.4368,1.3142,0.71147,64.495,2.0695,0.00061413,0.0003673,0.00025634,0.00023561,0.00055804
0.037,0.00043316,0.10303,0.90411,48.469,0.50904,2.5407,0.40057,1.2494,0.61037,64.817,1.9436,0.00090051,0.00020542,0.00026172,0.0004883,0.00016347
0.0375,0.00029116,0.11066,0.93274,45.413,0.49076,2.3614,0.3529,1.3066,0.618,61.416,2.0199,0.00056795,0.00049816,0.00033464,0.00083942,0.00031768
0.038,0.00012425,0.10684,0.95943,46.329,0.51242,2.3785,0.30142,1.2913,0.59511,61.061,1.9971,0.00077079,0.00076213,0.00016998,0.00015464,0.00024151
0.0385,0.00096937,0.10112,0.93842,48.482,0.5224,2.3251,0.29953,1.2741,0.58557,62.578,1.9932,0.00086791,0.00044139,0.00078845,0.00026792,0.00047547
0.039,0.00087564,0.10683,0.97087,49.932,0.54989,2.3003,0.33003,1.3027,0.56459,66.151,2.0257,0.0002101,0.00066534,0.00041603,0.00039979,0.00035915
0.0395,0.00035829,0.10302,1.0224,46.478,0.57278,2.205,0.33002,1.3428,0.62181,61.878,2.1077,0.00091418,8.9167e-05,0.00054492,5.8342e-05,0.00086868
0.04,0.00054767,0.10493,1.0872,46.527,0.58097,2.2412,0.33957,1.3886,0.67331,60.102,2.1973,0.00017784,0.00086896,1.715e-05,0.00073305,0.0003119
0.0405,0.00068149,0.10874,1.0815,47.225,0.58816,2.2107,0.36435,1.3714,0.68857,60.915,2.1725,0.0009386,0.00022283,0.00052113,7.4853e-05,0.0001307
0.041,7.2349e-05,0.11065,1.0624,51.422,0.60532,2.2984,0.37959,1.3161,0.65806,68.346,2.1268,0.0008609,0.00066912,3.5041e-05,6.9098e-05,0.00081531
0.0415,6.3964e-06,0.099214,0.99378,48.137,0.56201,2.1973,0.38529,1.2474,0.61037,65.334,1.9818,0.00022145,0.00080745,0.00092528,0.00052028,0.00045187
0.042,0.00012968,0.095397,1.0472,46.905,0.58502,2.3747,0.40818,1.2971,0.65425,61.769,2.0924,0.00029279,0.00030952,0.00026717,0.00088637,0.00014437
0.0425,0.00091905,0.082051,1.0281,48.974,0.60397,2.3614,0.43298,1.2494,0.63326,62.669,2.0753,0.00011816,0.00018674,0.00085927,0.00067196,0.00061333
0.043,0.00081889,0.078248,1.0491,50.321,0.62865,2.5502,0.40054,1.3008,0.66568,67.173,2.1382,9.1645e-05,0.00034617,0.00066898,0.00010623,0.00057533
0.0435,5.9806e-06,0.083971,1.0701,49.089,0.63258,2.615,0.39863,1.3104,0.65615,67.389,2.1306,0.00056595,0.0002929,0.00067256,0.00097471,0.00056838
0.044,0.00037231,0.082069,1.1483,47.443,0.68206,2.7924,0.42345,1.421,0.70002,63.038,2.2984,0.0007279,0.00037481,0.00024548,0.00059382,0.00056801
0.0445,0.00014983,0.08016,1.1311,48.713,0.68071,2.9011,0.45588,1.4153,0.65615,63.696,2.2488,0.00088688,0.00062565,0.00065972,0.00075095,0.00038596
0.045,0.00063958,0.082069,1.0758,52.452,0.67959,3.0137,0.49211,1.4001,0.65234,69.664,2.2202,0.00047103,0.00015825,0.00054606,0.0004159,0.00063322
0.0455,0.00020462,0.076355,1.0167,51.048,0.66994,3.0537,0.47494,1.3218,0.63135,69.04,2.1439,9.2633e-05,0.0009855,0.0003904,0.00091203,0.00063108
0.046,0.00048062,0.068732,1.0033,48.103,0.68071,2.9641,0.44252,1.3218,0.62563,63.617,2.142,0.00092925,0.00036372,0.000796,8.5815e-05,0.00078533
0.0465,0.00039033,0.074448,1.03,48.28,0.70439,2.7829,0.46352,1.3257,0.66187,63.387,2.1744,0.00040127,0.00076169,0.00037114,0.00090081,0.00040957
0.047,0.00014893,0.080164,1.0395,52.625,0.70102,2.781,0.45017,1.3008,0.66187,70.116,2.1687,0.00077783,0.00095545,0.00039634,0.00021193,0.00012126
0.0475,0.00038883,0.0916,0.99757,49.909,0.66736,2.8973,0.42918,1.3218,0.67522,68.253,2.1897,0.00035143,0.00069215,0.0004162,0.00057753,9.9825e-05
0.048,0.00024775,0.085876,0.98424,48.559,0.63438,2.6932,0.42918,1.3123,0.68285,64.306,2.205,0.00056909,0.00037416,0.00056058,0.00097686,0.00031979
0.0485,0.00026495,0.083971,1.0185,46.405,0.62405,2.5368,0.4616,1.3447,0.71909,60.783,2.3137,0.00034235,0.00050408,0.0004364,0.00060492,9.1505e-05
0.049,3.6538e-05,0.091588,1.0167,49.495,0.55415,2.472,0.44823,1.2894,0.721,65.611,2.2221,0.00027193,0.00050498,0.00098802,0.00022098,0.0003435
0.0495,0.00099863,0.095403,1.0358,48.794,0.5555,2.3137,0.46346,1.297,0.74007,66.004,2.2336,8.2964e-05,0.00097204,0.00012055,0.0003996,0.00046541
0.05,0.00039166,0.10303,1.0033,45.818,0.53003,2.0962,0.41389,1.2207,0.67141,62.267,2.102,0.0007297,0.00081438,0.00092005,0.00042965,0.00084111
0.0505,0.00098504,0.11447,1.0567,47.103,0.54731,2.0543,0.40818,1.2837,0.70002,61.622,2.184,5.6385e-05,0.0003082,0.00094934,0.00049987,0.00019193
0.051,0.00066394,0.11256,1.0224,49.054,0.50479,2.163,0.40629,1.2627,0.67713,62.858,2.0867,0.00022905,0.00053182,0.00059654,0.00017759,3.9728e-06
0.0515,0.00018706,0.11066,1.0414,50.518,0.4645,2.2984,0.37577,1.276,0.6714,66.437,2.0943,0.00069672,0.00063887,0.00010603,0.00040299,0.00084273
0.052,0.00086069,0.10876,1.0338,47.304,0.46585,2.1992,0.39677,1.2742,0.6714,62.258,2.0371,0.00026619,2.2264e-05,0.00071775,0.00082286,0.00096169
0.0525,0.00080972,0.10304,1.1082,47.164,0.50018,2.1706,0.44065,1.318,0.6962,60.398,2.0981,0.00087276,0.00029617,0.0004887,8.3052e-05,0.00049459
0.053,0.00020725,0.10686,1.0967,48.663,0.49446,2.2317,0.45019,1.3237,0.66759,61.184,2.0409,0.00034933,0.00028471,0.00075961,1.4076e-05,0.00053225
0.0535,0.00010892,0.10114,1.0376,52.358,0.49525,2.4319,0.48069,1.2971,0.64661,67.4,1.9589,0.00044003,0.00029575,0.00038604,0.00059246,0.00091728
0.054,3.5635e-05,0.095423,0.92319,49.364,0.47685,2.4148,0.45971,1.2398,0.60275,64.091,1.8483,0.00088026,0.0001441,0.00068477,0.00090329,0.00030765
0.0545,0.00067808,0.089699,0.85832,47.923,0.46664,2.3766,0.42348,1.1692,0.57413,60.659,1.7949,5.7182e-06,0.00018088,0.00028615,4.8503e-05,0.00075804
0.055,0.00019176,0.087785,0.90984,49.76,0.50232,2.3728,0.44064,1.2169,0.61228,62.143,1.8807,7.8921e-05,0.00097547,0.00046937,0.000606,0.00047515
0.0555,0.00081784,0.083965,0.9041,51.187,0.50984,2.4758,0.45781,1.2246,0.60274,67.211,1.8845,0.00044097,0.00069312,0.0003483,0.00018974,0.00026139
0.056,0.00012539,0.0935,0.97085,50.207,0.55236,2.575,0.47497,1.2799,0.62563,67.545,1.9646,0.00045708,0.00081146,0.0009459,0.00070791,0.00055386
0.0565,0.00040977,0.095399,0.95563,48.711,0.55943,2.7524,0.51693,1.2761,0.6161,62.994,1.9589,0.00097816,0.00018385,0.00021228,0.00054263,0.00062201
0.057,9.1886e-05,0.089673,0.9804,49.165,0.5702,2.8306,0.52456,1.2913,0.59702,63.657,2.0333,0.00039237,0.00092657,0.00050938,0.00061819,0.00035757
0.0575,0.00073215,0.091582,0.97467,52.797,0.58164,2.9508,0.46731,1.2741,0.59321,69.801,2.0295,0.00013614,0.00074913,0.00019936,0.00019491,0.00063748
0.058,0.00036093,0.089677,1.0243,50.381,0.59825,2.8382,0.48065,1.2856,0.65997,68.833,2.1039,0.00034896,0.00042932,0.00022047,0.00072294,1.6412e-05
0.0585,0.00084318,0.091586,1.0205,47.857,0.57659,2.781,0.41963,1.2246,0.62754,64.38,2.0447,0.00050661,0.00087498,0.00028911,0.00072187,0.00069875
0.059,0.00088508,0.093493,1.0567,48.322,0.60902,2.6398,0.41202,1.2322,0.63326,63.768,2.0886,0.00053448,0.0005261,0.00021488,0.00043125,0.00073207
0.0595,0.00037138,0.093495,1.0739,52.961,0.61037,2.7943,0.39678,1.236,0.62945,70.421,2.0505,0.00021348,0.0004198,0.00037771,0.00034898,0.00087849
0.06,0.00061411,0.082065,1.0433,50.487,0.63684,2.8439,0.40059,1.2703,0.65233,68.718,2.0734,0.00091009,0.00090875,0.00015068,0.00052275,0.00041718
0.0605,0.00090426,0.076351,1.0815,48.162,0.65659,2.7695,0.3777,1.2684,0.66377,63.852,2.0867,0.00032652,0.00074417,0.00096622,0.00097322,9.2384e-05
0.061,0.00025839,0.068722,1.0681,45.883,0.63438,2.4586,0.37388,1.2723,0.6943,60.449,2.1249,0.00035611,0.00071701,0.00092764,0.00042093,0.0005322
0.0615,0.00022053,0.070635,1.0948,49.003,0.6438,2.3709,0.34526,1.2799,0.71337,64.911,2.1668,0.0005865,2.9123e-05,0.00061464,0.00049731,0.00071732
0.062,8.3483e-05,0.072545,1.0624,48.784,0.63191,2.3823,0.39674,1.2799,0.73435,65.125,2.1649,0.000803,0.00096654,0.00042596,0.00020698,0.00091986
0.0625,0.00049558,0.068728,1.0186,46.066,0.6079,2.2183,0.40819,1.2074,0.71719,61.87,2.0524,0.00034435,0.00092436,0.00071916,0.00025054,0.00097724
0.063,0.00073853,0.078257,0.93081,47.08,0.58557,2.2793,0.41011,1.1349,0.62754,61.483,1.9322,0.00059739,0.00038594,0.00016027,0.00045188,0.00099296
0.0635,0.00011043,0.078255,0.97278,48.948,0.60151,2.348,0.42155,1.2093,0.65043,63.295,2.0352,0.00067412,5.2256e-05,2.1918e-05,0.00036741,0.00032863
0.064,0.00019456,0.078248,0.9785,49.772,0.58816,2.43,0.43106,1.2455,0.68095,66.967,2.1001,0.00091646,0.00026513,4.0104e-05,0.00082039,0.00030431
0.0645,0.00086882,0.089689,1.0014,46.262,0.58804,2.3633,0.44442,1.2799,0.70383,62.557,2.1764,0.00030892,0.00099019,0.00036916,0.00044434,0.00018483
0.065,0.00055173,0.089689,0.99757,46.01,0.53093,2.4071,0.47495,1.2322,0.65424,60.278,2.1325,0.00081024,0.00081085,0.00015399,0.0008737,0.00064737
0.0655,0.00069322,0.09731,0.96324,47.832,0.50546,2.4167,0.47877,1.2341,0.61991,61.754,2.0734,0.00058139,0.0006344,0.00089505,0.00013981,8.9427e-05
0.066,0.00040388,0.095403,0.93653,51.611,0.54552,2.7696,0.45204,1.2379,0.59702,68.579,2.0734,0.00023703,0.00082454,0.00023143,0.00044613,0.00064115
0.0665,0.00087307,0.091586,0.94039,48.45,0.54957,2.7161,0.44632,1.2646,0.58367,65.283,2.1115,0.00094521,1.7577e-05,0.0006571,0.00073672,6.5562e-05
0.067,0.00049986,0.089679,0.96898,47.113,0.54878,2.6646,0.40438,1.2703,0.56841,61.872,2.0848,0.00029058,0.00020874,0.00086947,0.00020812,0.00074934
0.0675,0.00032674,0.093498,0.97279,48.835,0.54226,2.6418,0.38342,1.276,0.55887,62.229,2.0447,0.0004434,4.8259e-05,0.00067191,0.00048479,0.0005429
0.068,6.0626e-05,0.083965,1.0109,50.558,0.53598,2.8592,0.37006,1.299,0.58176,67.089,2.0562,0.00025676,0.00013966,0.00068134,0.00011256,0.00018391
0.0685,0.00067148,0.083963,1.009,49.423,0.52251,2.9088,0.36435,1.2951,0.57604,66.935,2.0276,0.00049221,0.00019934,0.0008279,0.00039059,6.9985e-05
0.069,3.3092e-05,0.080156,0.99186,48.101,0.54663,2.9145,0.39107,1.3028,0.58176,62.473,2.0066,0.00075991,0.00030258,0.00010972,0.00019092,0.00035915
0.0695,6.208e-05,0.070625,0.97092,48.541,0.5582,2.8745,0.37963,1.2894,0.57795,63.11,1.9856,0.00060832,0.00087269,0.00086012,0.0004551,0.00043888
0.07,0.00059704,0.08016,1.0014,52.259,0.61025,3.0671,0.38533,1.3428,0.61037,69.698,2.0638,0.00054349,0.00047292,0.00065617,1.9241e-05,0.00085034
0.0705,8.3899e-06,0.07825,0.9385,50.169,0.57536,2.9412,0.4311,1.2627,0.62372,68.718,1.9723,0.00021948,0.00058974,0.00046881,0.00071272,0.00020856
0.071,0.00032501,0.083967,0.95949,47.655,0.54047,2.7924,0.454,1.2417,0.59321,63.638,1.915,0.0008436,0.00033629,0.0009916,0.00078893,9.4528e-05
0.0715,0.00079693,0.08587,0.90986,47.765,0.52633,2.7581,0.47308,1.1845,0.56078,63.246,1.8178,0.00069868,8.1789e-05,0.00027902,0.00013502,0.00067691
0.072,0.00059774,0.089683,0.91367,52.248,0.52195,2.9183,0.44446,1.1864,0.57222,70.025,1.8597,0.00093335,6.936e-05,0.0008411,0.00053592,0.00098719
0.0725,0.00052993,0.089679,0.94803,49.713,0.51242,2.9851,0.4578,1.215,0.58367,68.522,1.9131,0.00023298,0.00030994,0.00011589,0.00059706,0.00064283
0.073,0.00037297,0.10494,0.94227,47.506,0.53384,2.7829,0.454,1.2303,0.58367,64.705,1.9532,0.00089453,1.572e-05,0.00085782,0.00021355,0.0006475
0.0735,1.8131e-05,0.10494,0.88696,45.846,0.5638,2.5674,0.45209,1.194,0.5913,61.355,1.9112,0.00075509,0.00072157,0.00083824,0.00097449,0.00041648
0.074,0.00023903,0.10494,0.86982,49.066,0.52386,2.7333,0.40439,1.1425,0.54552,66.051,1.8788,0.00085622,0.00063212,0.0008255,0.00024342,0.0006097
0.0745,0.00023105,0.10303,0.88694,47.937,0.52498,2.7428,0.41391,1.1978,0.57031,66.372,1.9265,0.00092521,0.0009539,0.00011791,0.00011145,0.00055415
0.075,0.00016628,0.097308,0.87551,45.78,0.49076,2.5388,0.37957,1.1883,0.57795,63.028,1.9284,0.00087923,0.00018172,0.000238,0.00035042,0.00019616
0.0755,0.00013902,0.093504,0.95941,46.434,0.49962,2.7486,0.32046,1.2436,0.61418,62.66,2.0581,0.00011976,0.00019089,0.00016352,0.00052039,0.00017801
0.076,0.00019617,0.10305,0.93651,48.673,0.48099,2.7676,0.30329,1.2036,0.61991,64.535,1.9971,0.00034678,0.00098055,0.00091784,0.00061265,0.00085131
0.0765,2.2017e-05,0.097333,0.91556,50.02,0.48369,2.7371,0.31472,1.2169,0.66188,67.48,2.0409,0.00094933,0.00077197,0.00051583,1.2056e-05,0.00097828
0.077,0.00079508,0.099236,0.84692,46.424,0.48381,2.5979,0.32616,1.1387,0.62564,63.07,1.8979,0.00070615,0.00058296,0.00061929,0.00065744,0.00035073
0.0775,0.00095193,0.099238,0.83544,46.327,0.50916,2.615,0.40057,1.1521,0.65806,61.254,1.9723,8.7423e-05,0.00095185,0.00017837,0.00041282,0.00060399
0.078,0.0001939,0.080168,0.88315,47.763,0.52712,2.5845,0.412,1.1693,0.67904,61.695,2.0295,0.00094019,7.5744e-05,0.00092728,0.00086133,0.0007944
